formula,activity,"length, nm","width, nm","depth, nm",pol,surf,"Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",id
Pd/CoFe2O4,peroxidase,,125.0,,poly(N-Vinylpyrrolidone),Sodium citrate,0.1,0.001,H2O2+TMB,0.01,0.1,,2.81,4.0,25.0,,,11855
Cu3(PO4)2,peroxidase,5500.0,5500.0,5500.0,,,0.031,,H2O2+TMB,,,7.5,,6.8,25.0,-9.35,,11856
Cu3(PO4)2,peroxidase,5500.0,5500.0,5500.0,,,0.059,,H2O2+TMB,,,7.5,,6.8,25.0,,,11857
Au,oxidase,13.0,13.0,13.0,,,,,E2,,,,,7,25.0,,,11858
Au,oxidase,5.0,5.0,5.0,,,,,E2,,,,,7,25.0,,,11859
Au,peroxidase,5.0,5.0,5.0,,,,,H2O2+EE2,,,,,7,25.0,,,11860
Pt,oxidase,2.9,2.9,2.9,,,0.0135,,TMB,0.0,3.0,,,4,60.0,,,11861
Pt,oxidase,2.9,2.9,2.9,,,0.404,0.001447,AA,0.0,0.5,,,4,60.0,,,11862
Pt,catalase,2.0,2.0,2.0,BSA,,,,H2O2,,,120.0,0.02,,,,,11863
Pt,catalase,2.0,2.0,2.0,BSA,,,,H2O2,,,120.0,0.02,,,,,11864
Fe3O4,peroxidase,,,,,,0.04,1e-05,TMB+H2O2,,,,,,,,,11865
Fe3O4,peroxidase,,,,,,0.04,1e-05,H2O2+TMB,,,,,,,,,11866
CuS,peroxidase,21.1,21.1,21.1,,,0.01,0.0001,TMB+H2O2,0.002,0.02,65.0,1.0,4.0,25.0,,80.46,11867
CuS,peroxidase,21.1,21.1,21.1,,,0.01,0.0001,H2O2+TMB,0.0012,0.02,15.0,1.0,4.0,25.0,,80.46,11868
Fe3O4,peroxidase,35.0,35.0,35.0,,,,,TMB+H2O2,,,,,4.8,37.0,-15.4,,11869
Fe3O4,peroxidase,35.0,35.0,35.0,poly(ethylenimine),,,,TMB+H2O2,,,,,4.8,37.0,48.4,,11870
Fe3O4,peroxidase,35.0,35.0,35.0,,,530.0,,H2O2+TMB,,,0.8160000000000001,25.0,4.8,37.0,-15.4,,11871
Fe3O4,peroxidase,35.0,35.0,35.0,poly(ethylenimine),,530.0,,H2O2+TMB,,,0.8160000000000001,25.0,4.8,37.0,48.4,,11872
FeS2,peroxidase,107.0,107.0,107.0,,,0.46,0.0001192999999999,H2O2+TMB,0.0005,0.04,0.2,0.0003,4.0,45.0,-7.235,91.93,11873
FeS2,peroxidase,107.0,107.0,107.0,,,0.16,6.230000000000001e-05,TMB+H2O2,0.0005,0.04,0.2,0.0003,4.0,45.0,-7.235,91.93,11874
Pd,peroxidase,1.0,1.0,1.0,poly(N-Vinylpyrrolidone),,1.79,0.0001509999999999,H2O2+TMB,1.0,30.0,,0.4,6.5,42.0,,1141.22,11875
Pd,oxidase,1.0,1.0,1.0,poly(N-Vinylpyrrolidone),,0.24,0.0197,GSH+H2O2,0.15,1.0,,0.4,6.5,42.0,,1141.22,11876
Pt,peroxidase,2.0,2.0,2.0,,,,,TMB + H2O2,0.0,0.5,10.0,,4.0,25.0,45.3,,11877
Pt,peroxidase,2.0,2.0,2.0,,,,,H2O2 + TMB,0.0,10.0,0.5,,4.0,25.0,45.3,,11878
Fe3O4,peroxidase,7.0,7.0,7.0,poly(N-Vinylpyrrolidone),CTAB,0.186,15.8,H2O2+TMB,0.186,,0.8,0.00067,4.5,30.0,,,11879
Fe3O4,peroxidase,7.0,7.0,7.0,poly(N-Vinylpyrrolidone),CTAB,0.201,15.02,TMB+H2O2,0.201,,0.53,0.00067,4.5,30.0,,,11880
Au,peroxidase,89.0,28.0,,,CTAB,,,TMB+H2O2,,,,,7.4,37.0,,,11881
AuPd,peroxidase,,,,poly(N-Vinylpyrrolidone),Ascorbic acid,,,H2O2+TMB,,,,,7.4,,,,11882
C5H12N130Te,peroxidase,,,,,,0.25,0.00165,H2O2+GSH,,,4.0,,7.2,25.0,,,11883
C5H12N130Te,peroxidase,,,,,,2.0,0.00156,CHP+15a,,,2.0,,,25.0,,,11884
K3[Fe(CN)6],peroxidase,60.0,60.0,60.0,poly(N-Vinylpyrrolidone),,,,TMB + H2O2,,,,,7.4,25.0,,,11885
K3[Fe(CN)6],catalase,60.0,60.0,60.0,poly(N-Vinylpyrrolidone),,,,H2O2,,,,,7.4,25.0,,,11886
K3[Fe(CN)6],superoxide dismutase,60.0,60.0,60.0,poly(N-Vinylpyrrolidone),,,,OPD + H2O2,,,,,,,,,11887
Fe3O4,peroxidase,50.0,50.0,50.0,,,0.02,0.0001,H2O2+TMB,0.0999,0.79286,100.0,,7.4,25.0,,,11888
Fe3O4,peroxidase,50.0,50.0,50.0,,,0.02,0.0001,TMB+H2O2,0.0999,0.79286,100.0,,7.4,25.0,,,11889
Ag,peroxidase,13.5,13.5,13.5,,,,,ABTS + H2O2,,,3.2,,6,20.0,,,11890
Cu18PW12,peroxidase,100.0,100.0,100.0,,,0.46,8.470000000000001e-05,TMB+H2O2,0.04,0.12,0.1,0.6,3.5,40.0,,,11891
Cu18PW12,peroxidase,100.0,100.0,100.0,,,0.038,5.36e-05,H2O2+TMB,0.03,0.1,0.04,0.6,3.5,40.0,,,11892
KH2PO4,peroxidase,,,,,Tween 20,,,,,,,,5.0,,,,11893
TiO2,peroxidase,,,,,,47.0,,pyrogallol + H2O2,10.0,70.0,30.0,,6,25.0,,,11894
TiO2,peroxidase,,,,,,47.0,,H2O2 + pyrogallol,30.0,60.0,40.0,,6,25.0,,,11895
CuO,peroxidase,6.3,6.3,6.3,,,0.016,,TMB+H2O2,0.0,665.0,1500.0,4.0,4,37.0,,,11896
CuO,peroxidase,6.3,6.3,6.3,,,41.0,,H2O2+TMB,0.0,1500.0,665.0,4.0,4,37.0,,,11897
Au,catalase,1.6,1.6,1.6,,,0.01,0.001,TMB+H2O2,,,,,,,,,11898
CeO2,oxidase,,,,dextran,,0.01,0.001,TMB,,,,,,,,,11899
MoS2,peroxidase,,,,poly(ethylenimine),,0.01,0.001,TMB+H2O2,,,,,,,,,11900
MnO2,multi-activity,55.0,55.0,55.0,,,19.31,1.021e-05,H2O2,,,10.0,0.064,7.4,25.0,,,11901
MoS2,peroxidase,100.0,100.0,100.0,,sodium cholate,3.74,1.28,TMB+H2O2,0.05,0.5,2.0,120.0,4,25.0,,,11902
MoS2,peroxidase,100.0,100.0,100.0,,sodium cholate,7.36,0.64,H2O2+TMB,0.8,2.0,0.5,120.0,4,25.0,,,11903
Fe4[Fe(CN)6]3,peroxidase,100.0,100.0,100.0,poly(N-Vinylpyrrolidone),,0.13,0.001,TMB+H2O2,0.01,0.5,1500.0,0.05,4.0,37.0,,,11904
Fe4[Fe(CN)6]3,peroxidase,100.0,100.0,100.0,poly(N-Vinylpyrrolidone),,15.0,0.0001,H2O2+TMB,1.0,15.0,0.5,0.05,4.0,37.0,,,11905
CuS,peroxidase,,,,,,0.01,0.001,ABTS + H2O2,0.001,0.01,50.0,0.05,,25.0,,,11906
CuS,peroxidase,,,,,,0.01,0.001,H2O2 + ABTS,0.001,0.01,5.0,0.05,,25.0,,,11907
CuS,oxidase,,,,,,0.01,0.001,AA,0.001,0.01,,0.05,,25.0,,,11908
CuS,peroxidase,,,,,,0.01,0.001,ABTS + H2O2,0.001,0.01,50.0,0.05,,50.0,,,11909
CuS,peroxidase,,,,,,0.01,0.001,H2O2 + ABTS,0.001,0.01,5.0,0.05,,50.0,,,11910
Fe3O4,peroxidase,30.0,30.0,30.0,,,0.098,3.44e-05,TMB+H2O2,,,530.0,,3.5,40.0,,,11911
Fe3O4,peroxidase,30.0,30.0,30.0,,,154.0,9.78e-05,H2O2+TMB,,,0.8160000000000001,,3.5,40.0,,,11912
Fe3O4,peroxidase,150.0,150.0,150.0,,,0.098,3.44e-05,TMB+H2O2,,,530.0,,3.5,40.0,,,11913
Fe3O4,peroxidase,150.0,150.0,150.0,,,154.0,9.78e-05,H2O2+TMB,,,0.8160000000000001,,3.5,40.0,,,11914
Fe3O4,peroxidase,300.0,300.0,300.0,,,0.098,3.44e-05,TMB+H2O2,,,530.0,,3.5,40.0,,,11915
Fe3O4,peroxidase,300.0,300.0,300.0,,,154.0,9.78e-05,H2O2+TMB,,,0.8160000000000001,,3.5,40.0,,,11916
CuS,peroxidase,200.0,200.0,200.0,poly(N-Vinylpyrrolidone),,,,TMB+H2O2,0.05,0.5,25.0,0.3,3.6,40.0,,,11917
CuS,peroxidase,200.0,200.0,200.0,poly(N-Vinylpyrrolidone),,,,H2O2+TMB,20.0,25.0,0.25,0.3,3.6,40.0,,,11918
CeO2,peroxidase,17.5,17.5,17.5,,,415.2,1.3605e-05,H2O2+TMB,0.01,2.0,1.0,1.0,4.0,25.0,,46.0,11919
CeO2,peroxidase,17.5,17.5,17.5,,,3.743,4.56e-06,TMB+H2O2,0.1,2.0,100.0,1.0,4.0,25.0,,46.0,11920
CeO2,peroxidase,200.0,10.0,,,,302.0,4.302166666666667e-05,H2O2+TMB,0.01,2.0,1.0,1.0,4.0,25.0,,95.0,11921
CeO2,peroxidase,200.0,10.0,,,,0.23,2.743333333333333e-06,TMB+H2O2,0.1,2.0,100.0,1.0,4.0,25.0,,95.0,11922
CeO2,peroxidase,35.0,35.0,35.0,,,30.9,5.7535e-05,H2O2+TMB,0.01,2.0,1.0,1.0,4.0,25.0,,29.0,11923
CeO2,peroxidase,35.0,35.0,35.0,,,0.1801,1.817333333333333e-05,TMB+H2O2,0.1,2.0,100.0,1.0,4.0,25.0,,29.0,11924
Pt,peroxidase,3.29,3.29,3.29,,,,,OPD + H2O2,,,,,,25.0,,,11925
Na2SeO3,peroxidase,,,,,,,,H2O2,,,,,,21.0,,,11926
NaHSeO3,peroxidase,,,,,,0.053,0.0705316666666666,H2O2+GSH,,,,,,20.0,,,11927
Fe,peroxidase,83.95,83.95,83.95,,,,,ABTS + H2O2,,,0.5,0.2,7.5,25.0,4.5,,11928
CeO2,peroxidase,121.0,14.0,,poly(allylamine hydrochloride),,0.78,0.019,TMB+H2O2,,,50.0,,4,25.0,,,11929
CeO2,peroxidase,121.0,14.0,,poly(allylamine hydrochloride),,176.3444,0.04,H2O2+TMB,,,0.8,,4,25.0,,,11930
Fe3O4,peroxidase,20.0,20.0,20.0,,,0.15,0.001,TMB+H2O2,0.01,1.0,1.0,0.1,7,25.0,,,11931
Fe3O4,peroxidase,20.0,20.0,20.0,,,0.1,0.001,H2O2+TMB,0.01,1.0,1.0,0.1,7,25.0,,,11932
MnP,peroxidase,,,,,,,,H2O2+TMB,,,400.0,,4.5,37.0,,,11933
MnP,peroxidase,,,,,,,,TMB+H2O2,,,100.0,,4.5,37.0,,,11934
Fe3O4,peroxidase,10.0,10.0,10.0,,,,,H2O2+TMB,,,,,5.5,28.0,,118.0,11935
Fe3O4,peroxidase,10.0,10.0,10.0,,,,,H2O2+TMB,,,,,5.5,28.0,26.0,67.0,11936
Fe3O4,peroxidase,10.0,10.0,10.0,,,,,H2O2+TMB,,,,,5.5,28.0,38.4,31.0,11937
Fe4[Fe(CN)6]3,peroxidase,73.0,73.0,73.0,poly(N-Vinylpyrrolidone),,0.02,1e-05,TMB+H2O2,0.001,0.1,0.01,,7.4,37.0,-31.1,,11938
Fe4[Fe(CN)6]3,peroxidase,73.0,73.0,73.0,poly(N-Vinylpyrrolidone),,0.02,1e-05,H2O2+TMB,0.001,0.1,0.01,,7.4,37.0,-31.1,,11939
Cu2O,peroxidase,195.0,195.0,195.0,,,0.128,1.1100000000000002e-05,TMB+H2O2,0.01,5.0,5.0,,4.0,40.0,-17.6,22.16,11940
Cu2O,peroxidase,195.0,195.0,195.0,,,0.729,2.68e-05,H2O2+TMB,0.01,5.0,5.0,,4.0,40.0,-17.6,22.16,11941
MoS2,peroxidase,,,,,,0.1,0.001,TMB+H2O2,0.0004,0.004,0.5,0.018,3.0,25.0,,,11942
MoS2,peroxidase,,,,,,0.1,0.001,H2O2+TMB,0.0004,0.004,12.0,0.018,3.0,25.0,,,11943
C6H12O2Se,peroxidase,,,,,,,,tBuOOH + BnSH,,,,,,18.0,,,11944
AuPt,peroxidase,2.3,2.3,2.3,,,0.5,,TMB+H2O2,0.01,0.5,0.5,0.01,4.5,50.0,,,11945
AuPt,peroxidase,2.3,2.3,2.3,,,,,H2O2+TMB,0.01,0.5,0.5,0.01,4.5,50.0,,,11946
Au,peroxidase,14.9,14.9,14.9,,Sodium citrate,,,TMB+H2O2,,,,,6.5,37.0,-32.8,,11947
Pd,peroxidase,23.0,23.0,23.0,,,,,ABTS2- + H2O2,0.001,0.025,90.0,3.5,7.0 - 11.0,37.0,,,11948
MoS2,peroxidase,165.0,165.0,165.0,poly(ethylene glycol),,0.05,0.001,TMB+H2O2,0.001,0.1,0.1,0.2,4.0,35.0,,,11949
MoS2,peroxidase,165.0,165.0,165.0,poly(ethylene glycol),,0.05,0.001,H2O2+TMB,0.001,0.1,0.1,0.2,4.0,35.0,,,11950
PtO2,peroxidase,2.1,2.1,2.1,,,0.115,,TMB+H2O2,0.05,2.0,0.4,4.0,4.0,55.0,,,11951
PtO2,peroxidase,2.1,2.1,2.1,,,0.32,,H2O2+TMB,0.05,2.0,0.4,4.0,4.0,55.0,,,11952
Fe3O4,peroxidase,360.0,360.0,360.0,,,,,H2O2,,,40.0,0.5,6.8,25.0,,28.0,11953
F-Fe3O4,peroxidase,220.0,220.0,220.0,,,,,H2O2,,,40.0,0.5,6.8,25.0,,17.6,11954
Se,peroxidase,70.0,70.0,70.0,BSA,,,,H2O2 + GSH,,,,,,25.5,,,11955
CoSe,peroxidase,,,,,,0.0722,,H2O2+TOPS,0.015,0.8,0.2,0.065,8.5,40.0,,,11956
MoO3,peroxidase,6500.0,,,,,,,H2O2+TMB,,,,,3.8,45.0,,,11957
MoO3,peroxidase,6500.0,,,,,,,TMB+H2O2,,,,,3.8,45.0,,,11958
MnO2,peroxidase,75.0,,10.0,,,1.0,0.001,TMB+H2O2,0.2,1.0,1.0,,4,25.0,-4.09,,11959
MnO2,peroxidase,75.0,,10.0,,,1.0,0.001,H2O2+TMB,1.0,6.0,1.0,,4,25.0,-4.09,,11960
PdPt,peroxidase,100.0,100.0,100.0,Pluronic F127,Ascorbic acid,0.01,0.0001,TMB+H2O2,0.001,0.1,100.0,0.5,4,25.0,,,11961
PdPt,peroxidase,100.0,100.0,100.0,Pluronic F127,Ascorbic acid,0.01,0.0001,H2O2+TMB,1.0,100.0,1.0,0.5,4,25.0,,,11962
CeO2,superoxide dismutase,4.42,4.42,4.42,,,,,WST-1 + xanthine oxidase,,,,,,200.0,42.9,,11963
CeO2,peroxidase,11.0,11.0,11.0,,,0.46,0.94,TMB+H2O2,6e-06,0.0015,50.0,0.6,4,45.0,,,11964
CeO2,peroxidase,11.0,11.0,11.0,,,646.0,5.07,H2O2+TMB,6e-06,0.0015,5.0,0.6,4,45.0,,,11965
Fe3O4,peroxidase,15.0,15.0,15.0,,oleic acid,,,H2O2+TMB,,,100.0,0.1,7.4,90.0,,,11966
Fe3O4,peroxidase,15.0,15.0,15.0,,oleic acid,,,TMB+H2O2,,,100.0,0.1,7.4,90.0,,,11967
RuO2,peroxidase,1.5,1.5,1.5,,,,,,,,,,,,,,11968
Pt,oxidase,2.95,2.95,2.95,,,0.6819,,TOOS,,,3.0,,8.0,40.0,-26.7,,11969
Pt,oxidase,2.95,2.95,2.95,,,0.0091944,,MBTH,,,0.5,,8.0,40.0,-26.7,,11970
Pt,oxidase,2.95,2.95,2.95,,,0.1369,,MBTH + TOOS,,,3.0,,8.0,40.0,-26.7,,11971
Fe3O4,peroxidase,13.0,13.0,13.0,,,0.31,9.2e-08,TMB+H2O2,0.1,3.0,250.0,0.03,7.4,37.0,,,11972
Fe3O4,peroxidase,13.0,13.0,13.0,,,53.8,8.400000000000001e-08,H2O2+TMB,10.0,600.0,1.0,0.03,7.4,37.0,,,11973
Fe3O4,peroxidase,13.0,13.0,13.0,,,0.46,1.1e-07,TMB+H2O2,0.1,3.0,250.0,0.03,7.4,37.0,,,11974
Fe3O4,peroxidase,13.0,13.0,13.0,,,58.9,8.6e-08,H2O2+TMB,10.0,600.0,1.0,0.03,7.4,37.0,,,11975
Pt,oxidase,4.8,4.8,4.8,,,0.01012,,TMB,,,,,3.5,50.0,-30.7,,11976
Ag,peroxidase,20.0,20.0,20.0,,,0.053,3.7e-05,TMB+H2O2,0.0,0.25,1.0,,4,37.0,-37.0,,11977
Ag,peroxidase,20.0,20.0,20.0,,,6.3,0.00016,H2O2+TMB,0.0,10.0,0.25,,4,37.0,-37.0,,11978
AuPt,epoxydase,4.0,4.0,4.0,,CTAB,,,styrene + tert-Butyl hydroperoxide,,,,,,82.0,,,11979
C5H7NO4,peroxidase,3.18,3.18,3.18,,,5.85,,H2O2+ABTS,0.05,5.0,1.0,10.0,1.96,90.0,2.1,,11980
C5H7NO4,peroxidase,3.18,3.18,3.18,,,1.06,,ABTS+H2O2,0.05,5.0,10.0,10.0,1.96,90.0,2.1,,11981
Fe3O4@C,peroxidase,250.0,250.0,250.0,poly(dopamine),,0.17,0.00012,TMB+H2O2,0.01,0.5,0.2,0.02,4.0,37.0,,,11982
Fe3O4@C,peroxidase,250.0,250.0,250.0,poly(dopamine),,0.67,0.00012,H2O2+TMB,0.01,0.5,0.1,0.02,4.0,37.0,,,11983
NiO,peroxidase,4000000.0,4000000.0,4000000.0,,,0.018,2.4e-05,TMB+H2O2,0.0,200.0,,,4.0,25.0,,113.707,11984
NiO,peroxidase,4000000.0,4000000.0,4000000.0,,,1.77,2.1e-05,H2O2+TMB,9.0,74.0,,,4.0,25.0,,113.707,11985
Pt,peroxidase,2.5,2.5,2.5,,,,,TMB+H2O2,0.12,400.0,0.12,0.1,5.0,25.0,-46.73,,11986
Pt,peroxidase,2.5,2.5,2.5,,,,,H2O2+TMB,1.58e-05,4.75e-05,,0.56,8,25.0,-46.73,,11987
CeO2,catalase,4.0,4.0,4.0,hyaluronic acid,,10.0,0.1666666666666666,H2O2,,,10.0,0.7,7,25.0,,,11988
CeO2,catalase,4.0,4.0,4.0,hyaluronic acid,,10.0,0.1666666666666666,H2O2,,,10.0,0.8,7,25.0,,,11989
RuO2,peroxidase,124.0,124.0,124.0,poly(ethylene glycol),,0.146,0.000172,TMB+H2O2,,,0.05,0.1,6.0,42.0,,,11990
RuO2,peroxidase,124.0,124.0,124.0,poly(ethylene glycol),,0.11,0.0001079,H2O2+TMB,,,,0.1,6.0,42.0,,,11991
MoS2,peroxidase,390.0,390.0,390.0,,,0.22,0.000137,TMB+H2O2,0.01,1.0,10.0,33.0,4,25.0,,,11992
MoS2,peroxidase,390.0,390.0,390.0,,,1.22,0.0001319999999999,H2O2+TMB,0.01,10.0,1.0,33.0,4,25.0,,,11993
MoS2,peroxidase,390.0,390.0,390.0,,,0.97,6.3e-05,ABTS+H2O2,0.01,1.0,10.0,33.0,4,25.0,,,11994
MoS2,peroxidase,390.0,390.0,390.0,,,6.74,0.0001919999999999,H2O2+ABTS,0.01,10.0,1.0,33.0,4,25.0,,,11995
MoS2,peroxidase,390.0,390.0,390.0,,,0.17,0.0001409999999999,TMB+H2O2,0.01,1.0,10.0,33.0,4,25.0,,,11996
MoS2,peroxidase,390.0,390.0,390.0,,,1.98,0.0001519999999999,H2O2+TMB,0.01,10.0,1.0,33.0,4,25.0,,,11997
MoS2,peroxidase,390.0,390.0,390.0,,,0.15,0.000161,ABTS+H2O2,0.01,1.0,10.0,33.0,4,25.0,,,11998
MoS2,peroxidase,390.0,390.0,390.0,,,8.06,0.000992,H2O2+ABTS,0.01,10.0,1.0,33.0,4,25.0,,,11999
Co3(PO4)2,superoxide dismutase,325.0,325.0,325.0,,Sodium dodecylbenzenesulfonate,,,,,,,,7.4,37.0,,66.432,12000
FeN5,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12001
MnN5,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12002
CoN5,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12003
FeN4,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12004
NiN5,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12005
CuN5,oxidase,300.0,300.0,300.0,poly(N-Vinylpyrrolidone),Lauric acid,0.01,0.44,TMB,0.1,10.0,,0.5,4.0,40.0,,1407.0,12006
CdCl2,,,,,,,,,,,,,,,,,,12007
Au,peroxidase,3.3,3.3,3.3,poly(glycidol),,,,PG + H2O2,20.0,20.0,400.0,,6.5 - 10.5,,,,12008
Au,peroxidase,3.3,3.3,3.3,poly(glycidol),,,,BPR + H2O2,0.04,0.04,400.0,,6.5 - 10.5,,,,12009
Co3O4,peroxidase,6.2,6.2,6.2,,,0.056,2.32e-07,TMB+H2O2,0.05,0.5,100.0,2.0,4.5,25.0,,204.61,12010
Co3O4,peroxidase,6.2,6.2,6.2,,,30.04,2.55e-07,H2O2+TMB,5.0,1000.0,0.3,2.0,4.5,25.0,,204.61,12011
RuO2,catalase,4.0,4.0,4.0,,,0.4,,H2O2,,,,,7.0,,,,12012
RuO2,peroxidase,4.0,4.0,4.0,,,0.236,,TMB+H2O2,,,200.0,,4.0,,,,12013
RuO2,peroxidase,4.0,4.0,4.0,,,212.0,,H2O2+TMB,,,400.0,,4.0,,,,12014
Au,peroxidase,,,,,,,,H2O2,,,,,7.0,25.0,,,12015
Au@Pt,peroxidase,8.0,8.0,8.0,,Hexadecyl trimethyl ammonium chloride,,,TMB+H2O2,0.08,0.08,10.0,,5,30.0,,,12016
Au@Pt,peroxidase,20.0,20.0,20.0,,Hexadecyl trimethyl ammonium chloride,,,TMB+H2O2,0.08,0.08,10.0,,5,30.0,,,12017
Au@Pt,peroxidase,20.0,20.0,20.0,,Hexadecyl trimethyl ammonium chloride,0.08,0.08,TMB+H2O2,0.08,0.08,10.0,,5,30.0,,,12018
Au@Pt,peroxidase,20.0,20.0,20.0,,Hexadecyl trimethyl ammonium chloride,10.0,0.08,H2O2+TMB,10.0,10.0,0.08,,5,30.0,,,12019
Au@Pt,peroxidase,80.0,80.0,80.0,,Ascorbic acid,0.06,0.0001,TMB+H2O2,0.001,0.1,16.0,,4.5,25.0,,,12020
Au@Pt,peroxidase,80.0,80.0,80.0,,Ascorbic acid,0.05,0.0001,H2O2+TMB,0.0005,0.03,0.1,,4.5,25.0,,,12021
Fe3O4,peroxidase,15.0,15.0,15.0,poly(ethylene glycol),,,,TMB+H2O2,,,5.0,0.3,4.0,37.0,,,12022
Fe3O4,peroxidase,15.0,15.0,15.0,poly(ethylene glycol),,,,H2O2+TMB,6e-05,0.0023799999999999,3.0,0.5,4.0,37.0,,,12023
Fe3O4,peroxidase,,,,,,0.05,0.001,H2O2+TMB,0.01,0.5,1.0,0.1,7,25.0,,,12024
Fe3O4,peroxidase,,,,,,0.1,0.002,TMB+H2O2,0.01,0.5,1.0,0.1,7,25.0,,,12025
Cu/Au,peroxidase,4.5,4.5,4.5,,Ascorbic acid,,,TMB+H2O2,0.1,0.8,0.6,,7.0,25.0,,,12026
Cu/Au,peroxidase,4.5,4.5,4.5,,Ascorbic acid,,,H2O2+TMB,0.1,0.8,0.6,,7.0,25.0,,,12027
Fe3O4,peroxidase,11.5,11.5,11.5,,,1.22,0.00439,ABTS + H2O2,0.2,1.2,10.0,0.04,3.5,25.0,,120.0,12028
Fe3O4,peroxidase,11.5,11.5,11.5,,,152.0,,H2O2 + ABTS,1.2,10.0,1.2,0.04,3.5,25.0,,120.0,12029
Pt,peroxidase,5.0,5.0,5.0,,Sodium citrate,3.3,1.87e-07,H2O2+TMB,,,0.8,,3,50.0,,,12030
Pt,peroxidase,5.0,5.0,5.0,,Sodium citrate,0.1,5.16e-07,TMB+H2O2,,,10.0,,3,50.0,,,12031
V2O5,peroxidase,300.0,300.0,300.0,,,0.1,0.002,H2O2+GSH,0.0,2.0,0.24,0.0125,7.4,25.0,,,12032
V2O5,peroxidase,300.0,300.0,300.0,,,0.1,0.002,GSH+H2O2,0.0,0.24,2.0,0.0125,7.4,25.0,,,12033
V2O5,superoxide dismutase,300.0,300.0,300.0,,,,,O2•-,,,,,7.4,25.0,,,12034
Na2SeO3,peroxidase,,,,,,0.0002299999999999,,GSH + t-butyl hydroperoxide,,,0.7,,7.0,37.0,,,12035
CeO2,peroxidase,197.0,,,,,0.3,8.43e-05,TMB+H2O2,0.1,0.6,3.5,,4.5,25.0,,,12036
CeO2,peroxidase,214.0,,,,,0.12,3.5000000000000004e-05,TMB+H2O2,0.1,0.6,3.5,,7.4,25.0,,,12037
CeO2,peroxidase,197.0,,,,,2.97,7.670000000000001e-05,H2O2+TMB,1.0,5.0,0.3,,4.5,25.0,,,12038
CeO2,peroxidase,214.0,,,,,0.62,3.13e-05,H2O2+TMB,1.0,5.0,0.3,,7.4,25.0,,,12039
Fe4[Fe(CN)6]3,peroxidase,12.25,12.25,12.25,poly(ethylenimine),,0.05,0.001,TMB+H2O2,,,,0.02,7.4,25.0,,,12040
Fe4[Fe(CN)6]3,peroxidase,12.25,12.25,12.25,poly(ethylenimine),,0.05,0.001,H2O2+TMB,,,,0.02,7.4,25.0,,,12041
PdCuFe,peroxidase,5.46,5.46,5.46,,,,,H2O2+TMB,0.1,1.0,,0.2,6.5,37.0,,,12042
PdCuFe,peroxidase,5.46,5.46,5.46,,,,,TMB+H2O2,0.1,1.0,,0.2,6.5,37.0,,,12043
Au@Pt,peroxidase,50.0,50.0,50.0,Pluronic F127,Ascorbic acid,0.002431,4.425e-08,TMB+H2O2,0.04,0.2,0.08,,5.0,25.0,,,12044
Au@Pt,peroxidase,50.0,50.0,50.0,Pluronic F127,Ascorbic acid,0.004076,6.013e-08,H2O2+TMB,0.04,0.2,0.04,,5.0,25.0,,,12045
Au,peroxidase,13.0,13.0,13.0,,Sodium citrate,,,TMB+H2O2,5e-08,1e-05,6.7,,7.4,25.0,-14.9,,12046
Au,peroxidase,13.0,13.0,13.0,,Sodium citrate,,,TMB+H2O2,5e-08,1e-05,6.7,,7.4,25.0,-30.4,,12047
Au,peroxidase,13.0,13.0,13.0,,Sodium citrate,,,TMB+H2O2,5e-08,1e-05,6.7,,7.4,25.0,4.9,,12048
Pt,catalase,3.0,3.0,3.0,poly(N-Vinylpyrrolidone),Ethylene glycol,160.0,,H2O2,,,,0.005,7.4,25.0,,,12049
Fe3O4,peroxidase,,,,,,,,ABTS + H2O2,3.0,30.0,10.0,,4.0,45.0,,,12050
AuPt,peroxidase,1.87,1.87,1.87,,,0.362,0.00011366,TMB+H2O2,0.05,0.5,0.5,0.0075,4.0,45.0,,,12051
AuPt,peroxidase,1.87,1.87,1.87,,,0.111,0.00017386,H2O2+TMB,0.05,0.5,0.5,0.0075,4.0,45.0,,,12052
C8H11Cl2O4Se,peroxidase,,,,,,1.0,1.0,BnSH+H2O2,,,10.0,,,25.0,,,12053
C8H11Br2O4Se,peroxidase,,,,,,1.0,1.0,BnSH+H2O2,,,10.0,,,25.0,,,12054
Pt,peroxidase,1.2,1.2,1.2,,,0.127,,TMB+H2O2,0.0125,0.125,125.0,,4.0,25.0,,,12055
