doi,agent,model,instruction,prompt_tokens,propmpt_len,completion_tokens,completion_len,formula,activity,syngony,shape,length,length_mean,length_min,length_max,width,width_mean,width_min,width_max,depth,depth_mean,depth_min,depth_max,size,size_mean,size_min,size_max,km,km_unif,vmax,vmax_unif,surface_area,surface_area_unif,zeta_potential,zeta_potential_unif,molar_mass,molar_mass_unif,c_min,c_min_unif,c_max,c_max_unif,concentration_of_nanoparticles,concentration_of_nanoparticles_unif,concentration_of_co_substrate,concentration_of_co_substrate_unif,p_h,temperature,chemicals_used_in_synthesis,surface_chemistry,polymer_used_in_synthesis,surfactant,reaction_type
10.1016.j.freeradbiomed.2007.08.001,mistral,mistral-large-latest,./prompts/prompt5.txt,6972,22601,314,714,"3,4-dihydro-6-hydroxy-7-methoxy-2,2-dimethyl-1(2H)-benzopyran",glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 mM,0.0,50 mM,50.0,,,,,7.0,37 °C,[],,,,H2O2+GSH
10.1016.j.aca.2016.10.027,mistral,mistral-large-latest,./prompts/prompt5.txt,13580,44328,756,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1039.c3ra42117a,mistral,mistral-large-latest,./prompts/prompt5.txt,18693,49587,723,1551,Co3O4,peroxidase,cubic,spherical,,,,,,,,,,,,,6.2 nm,6.2,,,30.04 mM,30.04,2.55×10^-7 M s^-1,0.000255,204.61 m2 g^-1,,,,,,5 mM,5.0,1 M,1000.0,2 μg/mL,0.002,0.3 mM,0.3,4.5 pH,25 °C,"[""cobalt acetylacetonate"", ""triethylene glycol"", ""sodium acetate"", ""acetic acid"", ""sodium hydroxide""]",,,,H2O2+TMB
10.1039.c3ra42117a,mistral,mistral-large-latest,./prompts/prompt5.txt,18693,49587,723,1551,Co3O4,peroxidase,cubic,spherical,,,,,,,,,,,,,6.2 nm,6.2,,,0.056 mM,0.056,2.32×10^-7 M s^-1,0.00023199999999999997,204.61 m2 g^-1,,,,,,0.05 mM,0.05,0.5 mM,0.5,2 μg/mL,0.002,0.1 M,100.0,4.5 pH,25 °C,"[""cobalt acetylacetonate"", ""triethylene glycol"", ""sodium acetate"", ""acetic acid"", ""sodium hydroxide""]",,,,TMB+H2O2
10.1016.j.cej.2020.124249,mistral,mistral-large-latest,./prompts/prompt5.txt,11152,34015,311,816,Fe3+/AMP,catalase,,,,,,,,,,,,,,,100 nm,100.0,,,0.8 mM,0.8,100 mM/s,100.0,,,-20.8 mV,-20.8,,,,,,,1 mg/mL,1.0,,,7.4 unit,25 °C,"[""AMP"", ""FeCl3""]",,,,H2O2
10.1080.01635589109514130,mistral,mistral-large-latest,./prompts/prompt5.txt,12433,38936,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0014-4894(71)90031-2,mistral,mistral-large-latest,./prompts/prompt5.txt,5684,16079,343,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.aca.2021.338710,mistral,mistral-large-latest,./prompts/prompt5.txt,7669,24247,591,1325,Au,peroxidase,,spherical,,,,,,,,,,,,,13 nm,13.0,,,~0.62 mM,0.62,~0.18 mM/s,0.18,,,,,,,~0.007813 mM,0.007813,~2.5 mM,2.5,,,2 mM,2.0,4,25 °C,[],,,,TMB+H2O2
10.1016.j.aca.2021.338710,mistral,mistral-large-latest,./prompts/prompt5.txt,7669,24247,591,1325,Au,peroxidase,,spherical,,,,,,,,,,,,,13 nm,13.0,,,~0.74 mM,0.74,~0.16 mM/s,0.16,,,,,,,,,,,,,2 mM,2.0,4,25 °C,[],,,,H2O2+TMB
10.1093.infdis.129.3.345,mistral,mistral-large-latest,./prompts/prompt5.txt,6335,18361,520,1466,LPO,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 umole,,6.5 pH,37 C,[],,,,
10.1093.infdis.129.3.345,mistral,mistral-large-latest,./prompts/prompt5.txt,6335,18361,520,1466,MPO,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 umole,,6.0 pH,37 C,[],,,,
10.1042.bst025s559,mistral,mistral-large-latest,./prompts/prompt5.txt,3373,10243,294,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1002.chem.201200643,mistral,mistral-large-latest,./prompts/prompt5.txt,11491,31591,926,2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0026-265x(92)90074-d,mistral,mistral-large-latest,./prompts/prompt5.txt,6895,20134,1278,2774,Mn-T(4-TAP)P,peroxidase,,,,,,,,,,,,,,,,,,,1.50 x 10^-4 M,0.15000000000000002,,,,,,,,,5.28 x 10^-7 M,0.0005279999999999999,3.17 x 10^-6 M,0.0031699999999999996,5 x 10^-6 M,,3 x 10^-5 M,0.030000000000000006,10.5 pH,30 C,[],,,,H2O2+CV
10.1016.0026-265x(92)90074-d,mistral,mistral-large-latest,./prompts/prompt5.txt,6895,20134,1278,2774,Mn-T(4-TAP)P,peroxidase,,,,,,,,,,,,,,,,,,,1.50 x 10^-4 M,0.15000000000000002,,,,,,,,,5.28 x 10^-7 M,0.0005279999999999999,3.17 x 10^-6 M,0.0031699999999999996,5 x 10^-6 M,,3 x 10^-5 M,0.030000000000000006,10.5 pH,25 C,[],,,,H2O2+CV
10.1016.0026-265x(92)90074-d,mistral,mistral-large-latest,./prompts/prompt5.txt,6895,20134,1278,2774,Mn-T(4-TAP)P,peroxidase,,,,,,,,,,,,,,,,,,,1.50 x 10^-4 M,0.15000000000000002,,,,,,,,,5.28 x 10^-7 M,0.0005279999999999999,3.17 x 10^-6 M,0.0031699999999999996,5 x 10^-6 M,,3 x 10^-5 M,0.030000000000000006,10.5 pH,15 C,[],,,,H2O2+CV
10.1016.0026-265x(92)90074-d,mistral,mistral-large-latest,./prompts/prompt5.txt,6895,20134,1278,2774,Mn-T(4-TAP)P,peroxidase,,,,,,,,,,,,,,,,,,,1.50 x 10^-4 M,0.15000000000000002,,,,,,,,,5.28 x 10^-7 M,0.0005279999999999999,3.17 x 10^-6 M,0.0031699999999999996,5 x 10^-6 M,,3 x 10^-5 M,0.030000000000000006,10.5 pH,35 C,[],,,,H2O2+CV
10.1111.j.1365-2621.1992.tb01175.x,mistral,mistral-large-latest,./prompts/prompt5.txt,7247,21924,295,777,EC 1.11.1.7,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9 mM H2O2,,7.0,25 °C,[],,,,H2O2+phenol+4-aminoantipyrine
10.1002.slct.202001566,mistral,mistral-large-latest,./prompts/prompt5.txt,14016,35706,958,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1007.s00604-019-3773-2,mistral,mistral-large-latest,./prompts/prompt5.txt,11589,33452,309,838,Au,peroxidase,,dendrite,,,,,,,,,,,,,,,,,0.0015 M,1.5,,,,,,,,,0.2 M,200.0,0.5 M,500.0,,,,,,,"[""HAuCl4"", ""KCl"", ""NH4OH"", ""H2O2""]",,,,H2O2
10.1007.bf00386073,mistral,mistral-large-latest,./prompts/prompt5.txt,10071,33747,544,1484,DAB,peroxidase,,,,,,,,,,,,,,,,,,,~ 0.001 mM,0.001,,,,,,,,,,,,,,,,,5.5,25 °C,[],,,,DAB + H2O2
10.1007.bf00386073,mistral,mistral-large-latest,./prompts/prompt5.txt,10071,33747,544,1484,DAB,peroxidase,,,,,,,,,,,,,,,,,,,~ 0.001 mM,0.001,,,,,,,,,,,,,,,,,5.5,25 °C,[],,,,H2O2 + DAB
10.1039.b505525c,mistral,mistral-large-latest,./prompts/prompt5.txt,29753,60786,752,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1002.bip.23225,mistral,mistral-large-latest,./prompts/prompt5.txt,17085,46509,542,1293,Fe(III)-MC6,peroxidase,,,,,,,,,,,,,,,,,,,~1.5 mM,1.5,~42 s-1,,,,,,,,,,,,,,,,,,[],,,,ABTS+H2O2
10.1002.bip.23225,mistral,mistral-large-latest,./prompts/prompt5.txt,17085,46509,542,1293,Fe(III)-MC6,peroxidase,,,,,,,,,,,,,,,,,,,~1.5 mM,1.5,~42 s-1,,,,,,,,,,,,,,,,,,[],,,,TMB+H2O2
10.1080.15401420490464466,mistral,mistral-large-latest,./prompts/prompt5.txt,9457,28326,624,1422,C6H6O,oxidase,,,,,,,,,,,,,,,,,,,~4 µM,0.004,,,,,,,,,~4 µM,0.004,~4 µM,0.004,,,~10 mM,10.0,~5.5,,"[""o-dianisidine"", ""H2O2"", ""acetate Na buffer""]",,,,TMB+H2O2
10.1080.15401420490464466,mistral,mistral-large-latest,./prompts/prompt5.txt,9457,28326,624,1422,C6H6O,oxidase,,,,,,,,,,,,,,,,,,,~10 mM,10.0,,,,,,,,,~10 mM,10.0,~10 mM,10.0,,,~4 µM,0.004,~5.5,,"[""o-dianisidine"", ""H2O2"", ""acetate Na buffer""]",,,,H2O2+TMB
10.1039.c6ra12972b,mistral,mistral-large-latest,./prompts/prompt5.txt,11736,31535,1080,2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.bbamem.2008.05.012,mistral,mistral-large-latest,./prompts/prompt5.txt,10374,33650,334,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1021.acsami.8b17554,mistral,mistral-large-latest,./prompts/prompt5.txt,30743,72003,729,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1159.000080490,mistral,mistral-large-latest,./prompts/prompt5.txt,6118,19643,272,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.7150.thno.19257,mistral,mistral-large-latest,./prompts/prompt5.txt,12853,38950,733,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0022-1759(87)90513-8,mistral,mistral-large-latest,./prompts/prompt5.txt,7537,23160,325,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.s0920-9964(97)88563-5,mistral,mistral-large-latest,./prompts/prompt5.txt,3657,12313,268,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.saa.2017.06.046,mistral,mistral-large-latest,./prompts/prompt5.txt,14514,42863,616,1552,HRP,peroxidase,,,,,,,,,,,,,,,,,,,0.15 mM,0.15,0.096 mM/s,0.096,,,-2.1 mV,-2.1,,,5 mM,5.0,25 mM,25.0,0.001 mg/mL,0.001,1.0 mM,1.0,7.4,25 °C,"[""HRP""]",,,,H2O2+phenol
10.1016.j.saa.2017.06.046,mistral,mistral-large-latest,./prompts/prompt5.txt,14514,42863,616,1552,HRP,peroxidase,,,,,,,,,,,,,,,,,,,0.15 mM,0.15,0.096 mM/s,0.096,,,-2.1 mV,-2.1,,,5 mM,5.0,25 mM,25.0,0.001 mg/mL,0.001,1.0 mM,1.0,7.4,25 °C,"[""HRP""]",,,,phenol+H2O2
10.1039.c3an00026e,mistral,mistral-large-latest,./prompts/prompt5.txt,9401,27566,419,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0006-291X(65)90880-6,mistral,mistral-large-latest,./prompts/prompt5.txt,4984,15049,283,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.bbagen.2017.03.021,mistral,mistral-large-latest,./prompts/prompt5.txt,19432,49670,403,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0271-5317(95)92591-7,mistral,mistral-large-latest,./prompts/prompt5.txt,9784,30300,292,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0003-9861(92)90242-o,mistral,mistral-large-latest,./prompts/prompt5.txt,15280,47978,384,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.inoche.2015.10.027,mistral,mistral-large-latest,./prompts/prompt5.txt,6238,17629,944,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1002.ejoc.202001095,mistral,mistral-large-latest,./prompts/prompt5.txt,1603,5855,259,739,unknown,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,TMB+H2O2
10.1021.bm200091m,mistral,mistral-large-latest,./prompts/prompt5.txt,12680,34560,434,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1021.acsami.7b17945,mistral,mistral-large-latest,./prompts/prompt5.txt,25243,58753,911,2011,Au@Pt,peroxidase,cubic,multibranched,,,,,,,,,,,,,~80 nm,80.0,,,4.73 mM,4.73,0.35 μM/s,0.00035,,,,,,,0 mM,0.0,10 mM,10.0,0.2 nM,,16 mM,16.0,4.5 pH,room temperature,"[""hydrogen tetrachloroaurate (III) hydrate (HAuCl4\u00b7xH2O)"", ""silver nitrate (AgNO3)"", ""L-ascorbic acid"", ""chloroplatinic acid hexahydrate (IV) (H2PtCl6\u00b76H2O)"", ""3,3',5,5'-tetramethylbenzidine dihydrochloride (TMB)"", ""hydrogen peroxide (H2O2)"", ""sodium acetate (NaOAc)""]",,,,TMB+H2O2
10.1021.acsami.7b17945,mistral,mistral-large-latest,./prompts/prompt5.txt,25243,58753,911,2011,Au@Pt,peroxidase,cubic,multibranched,,,,,,,,,,,,,~80 nm,80.0,,,4.73 mM,4.73,0.35 μM/s,0.00035,,,,,,,0.5 μM,0.0005,30 μM,0.03,0.4 nM,,0.1 mM,0.1,4.5 pH,room temperature,"[""hydrogen tetrachloroaurate (III) hydrate (HAuCl4\u00b7xH2O)"", ""silver nitrate (AgNO3)"", ""L-ascorbic acid"", ""chloroplatinic acid hexahydrate (IV) (H2PtCl6\u00b76H2O)"", ""3,3',5,5'-tetramethylbenzidine dihydrochloride (TMB)"", ""hydrogen peroxide (H2O2)"", ""sodium acetate (NaOAc)""]",,,,H2O2+TMB
10.2135.cropsci2006.10.0687,mistral,mistral-large-latest,./prompts/prompt5.txt,8998,26656,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.bios.2020.112786,mistral,mistral-large-latest,./prompts/prompt5.txt,11241,36853,627,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.jfca.2021.104162,mistral,mistral-large-latest,./prompts/prompt5.txt,8625,25885,396,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0014-4894(68)90041-6,mistral,mistral-large-latest,./prompts/prompt5.txt,4881,15226,560,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.jhazmat.2019.121516,mistral,mistral-large-latest,./prompts/prompt5.txt,18065,57724,749,1625,Fe3O4-TiO2/rGO,peroxidase,,spherical,,,,,,,,,,,,,9 ± 0.2 nm,9.0,8.8,9.2,~0.125 mM,0.125,~5.23 10-8 M s-1,,,,,,,,,,,,8 mg/L,0.008,50 µL of 30% H2O2 solution,,3 0.2 M,25 °C,"[""FeCl2.4H2O"", ""Ti(OC4H9)4"", ""Liq. NH3 solution"", ""GO""]",,,ethanol and water mixture,TMB + H2O2
10.1016.j.jhazmat.2019.121516,mistral,mistral-large-latest,./prompts/prompt5.txt,18065,57724,749,1625,Fe3O4-TiO2/rGO,peroxidase,,spherical,,,,,,,,,,,,,9 ± 0.2 nm,9.0,8.8,9.2,~0.086 mM,0.086,~9.43 10-8 M s-1,,,,,,,,,,,,8 mg/L,0.008,0.5 mM of TMB,,3 0.2 M,25 °C,"[""FeCl2.4H2O"", ""Ti(OC4H9)4"", ""Liq. NH3 solution"", ""GO""]",,,ethanol and water mixture,H2O2 + TMB
10.1161.HYPERTENSIONAHA.108.116103,mistral,mistral-large-latest,./prompts/prompt5.txt,9876,30091,330,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1093.oxfordjournals.jbchem.a127594,mistral,mistral-large-latest,./prompts/prompt5.txt,13164,39071,341,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1203.00006450-199009000-00171,mistral,mistral-large-latest,./prompts/prompt5.txt,5248,14842,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0014-4886(84)90150-x,mistral,mistral-large-latest,./prompts/prompt5.txt,10166,36317,300,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1038.1821373a0,mistral,mistral-large-latest,./prompts/prompt5.txt,1564,5777,253,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1023.a:1017579623170,mistral,mistral-large-latest,./prompts/prompt5.txt,5564,18456,396,1086,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1 pH,22 ±1 °C,"[""TMTD (dithiocarbamate, Ortocid 83, Protex)"", ""Tween 20"", ""calcium hypochlorite"", ""sucrose (BDH)"", ""agar (Pastagar B, Merck)"", ""activated charcoal (N\u00b0 2186, Merck)"", ""indolebutyric acid (IBA, Sigma)"", ""benzyladenine (BAP, Sigma)""]",,,,Guaiacol+H2O2
10.1111.j.1439-0264.1974.tb00762.x,mistral,mistral-large-latest,./prompts/prompt5.txt,12819,41866,449,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.jsb.2011.07.004,mistral,mistral-large-latest,./prompts/prompt5.txt,12478,37655,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0005-2744(80)90045-5,mistral,mistral-large-latest,./prompts/prompt5.txt,11103,34540,866,1970,GSH,peroxidase,,,,,,,,,,,,,,,,,,,0.4 mM,0.4,,,,,,,,,0.3 mM,0.3,1 mM,1.0,,,1 mM,1.0,7.5,25 °C,"[""GSH"", ""GSSG"", ""NADPH"", ""xylenol orange"", ""1-chloro-2,4-dinitrobenzene"", ""1,2-dichloro-4-nitrobenzene"", ""cysteamine"", ""cystamine"", ""fluoropyruvate"", ""H2O2"", ""KCN"", ""FeSO4 \u2022 7 H2O"", ""cumene hydroperoxide"", ""dimedone"", ""ethanolamine"", ""EDTA""]",,,,GSH+ROOH
10.1016.0005-2744(80)90045-5,mistral,mistral-large-latest,./prompts/prompt5.txt,11103,34540,866,1970,GSH,peroxidase,,,,,,,,,,,,,,,,,,,0.4 mM,0.4,,,,,,,,,0.3 mM,0.3,1 mM,1.0,,,1 mM,1.0,7.5,25 °C,"[""GSH"", ""GSSG"", ""NADPH"", ""xylenol orange"", ""1-chloro-2,4-dinitrobenzene"", ""1,2-dichloro-4-nitrobenzene"", ""cysteamine"", ""cystamine"", ""fluoropyruvate"", ""H2O2"", ""KCN"", ""FeSO4 \u2022 7 H2O"", ""cumene hydroperoxide"", ""dimedone"", ""ethanolamine"", ""EDTA""]",,,,ROOH+GSH
10.1016.0003-9861(92)90397-f,mistral,mistral-large-latest,./prompts/prompt5.txt,9173,26782,359,971,,oxidase,,,,,,,,,,,,,,,,,,,18 µM,0.018000000000000002,,,,,,,,,,,,,0.1 µM,,250 µM,0.25,3.5,25 °C,"[""Hydrogen peroxide"", ""bovine milk lactoperoxidase"", ""glucose oxidase"", ""3-amino-1,2,4-triazole (AT)"", ""Veratryl alcohol"", ""[\u201cC]AT""]",,,,veratryl alcohol+H2O2
10.1016.j.catcom.2019.105859,mistral,mistral-large-latest,./prompts/prompt5.txt,8438,26820,790,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1007.s00216-019-01844-9,mistral,mistral-large-latest,./prompts/prompt5.txt,9356,28591,616,1406,Cu/Au,peroxidase,,,,,,,,,,,,,,,2-7 nm,4.5,2.0,7.0,,,,,,,,,,,100 μM,0.1,800 μM,0.8,,,600 μM,0.6,,,"[""NaBH4"", ""HAuCl4.3H2O"", ""CuNO3"", ""ascorbic acid""]",starch,,ascorbic acid,
10.1007.s00216-019-01844-9,mistral,mistral-large-latest,./prompts/prompt5.txt,9356,28591,616,1406,Cu/Au,peroxidase,,,,,,,,,,,,,,,2-7 nm,4.5,2.0,7.0,,,,,,,,,,,100 μM,0.1,800 μM,0.8,,,800 μM,0.8,,,"[""NaBH4"", ""HAuCl4.3H2O"", ""CuNO3"", ""ascorbic acid""]",starch,,ascorbic acid,
10.1016.j.apcatb.2019.117747,mistral,mistral-large-latest,./prompts/prompt5.txt,11430,36344,766,1768,,peroxidase,,,,,,,,,,,,,,,,,,,0.6 mM,0.6,0.08 mM/s,0.08,,,,,,,0.1 mM,0.1,0.8 mM,0.8,,,3 mM,3.0,6 pH,60 °C,"[""Acetamide"", ""4,6-dimethyldibenzothiophene"", ""Oxalic acid dehydrate"", ""Glutaric acid"", ""Dibenzothiophene"", ""Benzothiophene"", ""Malonic acid"", ""Succinic acid"", ""Adipic acid""]",,,,H2O2+TMB
10.1016.j.apcatb.2019.117747,mistral,mistral-large-latest,./prompts/prompt5.txt,11430,36344,766,1768,,peroxidase,,,,,,,,,,,,,,,,,,,0.7 mM,0.7,0.09 mM/s,0.09,,,,,,,0.2 mM,0.2,0.9 mM,0.9,,,4 mM,4.0,6 pH,60 °C,"[""Acetamide"", ""4,6-dimethyldibenzothiophene"", ""Oxalic acid dehydrate"", ""Glutaric acid"", ""Dibenzothiophene"", ""Benzothiophene"", ""Malonic acid"", ""Succinic acid"", ""Adipic acid""]",,,,TMB+H2O2
10.3390.nano10020313,mistral,mistral-large-latest,./prompts/prompt5.txt,11254,37296,740,1643,Fe3O4,peroxidase,,,,,,,,,,,,,,,10.9 nm,10.9,,,1.22 mmol/L,1.22,4.39 µmol/s,0.00439,120 m2/g,120.0,36 – 2 mV,,,,0 mM,0.0,1.2 mM,1.2,40 µg/mL,0.04,10 mM,10.0,3.5,25 °C,"[""Iron(II) chloride tetrahydrate"", ""Iron(III) chloride hexahydrate"", ""aqueous ammonia solution"", ""deionized water""]",,,,H2O2+ABTS
10.3390.nano10020313,mistral,mistral-large-latest,./prompts/prompt5.txt,11254,37296,740,1643,Fe3O4,peroxidase,,,,,,,,,,,,,,,10.9 nm,10.9,,,152 mmol/L,152.0,,,120 m2/g,120.0,36 – 2 mV,,,,,,,,40 µg/mL,0.04,2.0 mM,2.0,3.5,25 °C,"[""Iron(II) chloride tetrahydrate"", ""Iron(III) chloride hexahydrate"", ""aqueous ammonia solution"", ""deionized water""]",,,,ABTS+H2O2
10.1002.open.201700091,mistral,mistral-large-latest,./prompts/prompt5.txt,1616,5921,528,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0021-9975(78)90022-1,mistral,mistral-large-latest,./prompts/prompt5.txt,9063,27359,270,769,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 °C,,,,,GSH + cumene hydroperoxide
10.1042.bst0061172,mistral,mistral-large-latest,./prompts/prompt5.txt,5488,16614,748,1700,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 µM,0.04,7.4,4 °C,"[""butylated hydroxytoluene"", ""Triton X-100"", ""2,2\u2019-azino-di-(3-ethylbenzothiazoline-6-sulphonate)"", ""H2O2"", ""trichloroacetic acid"", ""50mM-K\u2019I"", ""Na125I"", ""H2O2""]",,,,H2O2+TMB
10.1042.bst0061172,mistral,mistral-large-latest,./prompts/prompt5.txt,5488,16614,748,1700,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25 × 10-4 M,0.125,7.4,4 °C,"[""butylated hydroxytoluene"", ""Triton X-100"", ""2,2\u2019-azino-di-(3-ethylbenzothiazoline-6-sulphonate)"", ""H2O2"", ""trichloroacetic acid"", ""50mM-K\u2019I"", ""Na125I"", ""H2O2""]",,,,TMB+H2O2
10.1016.0003-9969(77)90108-x,mistral,mistral-large-latest,./prompts/prompt5.txt,8550,26100,554,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.biomaterials.2016.10.041,mistral,mistral-large-latest,./prompts/prompt5.txt,15166,49321,692,1800,g-C3N4@AuNPs,peroxidase,,nanosheet,,,,,,,,,,,,,150 nm,150.0,,,50 mM,50.0,0.8 mM/s,0.8,,,,,,,,,,,20 μg/mL,0.02,0.8 mM,0.8,4.0,37 °C,"[""melamine"", ""HAuCl4\u20223H2O"", ""HCl"", ""glutamic acid"", ""glycol""]",,,,H2O2+TMB
10.1016.j.biomaterials.2016.10.041,mistral,mistral-large-latest,./prompts/prompt5.txt,15166,49321,692,1800,g-C3N4@AuNPs,peroxidase,,nanosheet,,,,,,,,,,,,,150 nm,150.0,,,0.8 mM,0.8,50 mM/s,50.0,,,,,,,,,,,20 μg/mL,0.02,0.8 mM,0.8,4.0,37 °C,"[""melamine"", ""HAuCl4\u20223H2O"", ""HCl"", ""glutamic acid"", ""glycol""]",,,,TMB+H2O2
10.1023.a:1004714506156,mistral,mistral-large-latest,./prompts/prompt5.txt,6688,21715,583,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.S0261-2194(02)00151-5,mistral,mistral-large-latest,./prompts/prompt5.txt,3164,10609,275,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1023.b:rupp.0000035740.63278.af,mistral,mistral-large-latest,./prompts/prompt5.txt,10549,29647,266,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.0014-4800(86)90036-5,mistral,mistral-large-latest,./prompts/prompt5.txt,8860,27367,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1002.adfm.202105198,mistral,mistral-large-latest,./prompts/prompt5.txt,15100,42411,353,886,N-CNTs@Co,oxidase,,bamboo-like,,,,,,,,,,,,,,,,,100.2 µM,0.10020000000000001,1.3 µM s−1,,65.92 m2 g−1,65.92,,,,,,,,,1.0 mg mL−1,,,,4.0,45 °C,"[""Co(NO3)2\u00b712H2O"", ""K3[Co(CN)6]"", ""NaAc"", ""HCl""]",,,,TMB+O2
10.1021.acscombsci.8b00129,mistral,mistral-large-latest,./prompts/prompt5.txt,18225,53094,614,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
10.1016.j.aca.2018.01.058,mistral,mistral-large-latest,./prompts/prompt5.txt,10207,31577,745,1663,Fe3O4 and Pt,peroxidase,,,,,,,,,,,,,,,,,,,3.56 mM,3.56,3.66×10⁷ M s⁻¹,,,,,,,,,,,,,,0.8 mM,0.8,3.0,50 °C,"[""sodium citrate"", ""L-ascorbic acid"", ""sodium bicarbonate"", ""H2PtCl6"", ""FeCl3\u00b76H2O""]",polyethylenimine (PEI),polyethylenimine (PEI),sodium citrate,H2O2+TMB
