doi,agent,model,instruction,prompt_tokens,propmpt_len,completion_tokens,completion_len,formula,activity,syngony,shape,length,length_mean,length_min,length_max,width,width_mean,width_min,width_max,depth,depth_mean,depth_min,depth_max,size,size_mean,size_min,size_max,km,km_unif,vmax,vmax_unif,surface_area,surface_area_unif,zeta_potential,zeta_potential_unif,molar_mass,molar_mass_unif,c_min,c_min_unif,c_max,c_max_unif,concentration_of_nanoparticles,concentration_of_nanoparticles_unif,concentration_of_co_substrate,concentration_of_co_substrate_unif,p_h,temperature,chemicals_used_in_synthesis,polymer_used_in_synthesis,surfactant,reaction_type
10.1074.jbc.M109641200,mistral,mistral-small-latest,./prompts/prompt4.txt,18362.0,60014,1423.0,5274,C13H9NOSe,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01 mM,0.01,1 mM,1.0,,,1 mM H2O2,,7.0,37 °C,"[""Ebselen"", ""TPA"", ""RPMI 1640 medium"", ""Dulbecco\u2019s modified Eagle\u2019s medium"", ""Fetal bovine serum"", ""Penicillin"", ""Streptomycin"", ""L-glutamine"", ""Pyruvic acid"", ""NaHCO3"", ""Me2SO"", ""LPS"", ""Phosphate-buffered saline"", ""GSH"", ""tBHQ"", ""Coomassie Brilliant Blue"", ""Horseradish peroxidase"", ""Cytochrome c"", ""4-aminoantipyrine"", ""1-chloro-2,4-dinitrobenzene"", ""Laemmli sample buffer"", ""Digitonin"", ""EDTA"", ""Triton X-100"", ""Sodium deoxycholate"", ""SDS"", ""Phenylmethylsulfonyl fluoride"", ""Chloramphenicol acetyltransferase"", ""AccI"", ""EcoRI"", ""HindIII"", ""Calcium phosphate"", ""Tetradecanoylphorbol-13-acetate"", ""Phenol red"", ""Thiobarbituric acid"", ""Malondialdehyde"", ""Acetone"", ""Horseradish peroxidase"", ""Phenol red"", ""H2O2"", ""TMB"", ""ABTS"", ""OPD"", ""GSH"", ""Triton X-100"", ""Sodium deoxycholate"", ""SDS"", ""Phenylmethylsulfonyl fluoride"", ""Chloramphenicol acetyltransferase"", ""AccI"", ""EcoRI"", ""HindIII"", ""Calcium phosphate"", ""Tetradecanoylphorbol-13-acetate"", ""Phenol red"", ""Thiobarbituric acid"", ""Malondialdehyde"", ""Acetone"", ""Horseradish peroxidase"", ""Phenol red"", ""H2O2"", ""TMB"", ""ABTS"", ""OPD"", ""GSH""]",,,H2O2+TMB
10.1074.jbc.M109641200,mistral,mistral-small-latest,./prompts/prompt4.txt,18362.0,60014,1423.0,5274,C13H9NOSe,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01 mM,0.01,1 mM,1.0,,,1 mM H2O2,,7.0,37 °C,"[""Ebselen"", ""TPA"", ""RPMI 1640 medium"", ""Dulbecco\u2019s modified Eagle\u2019s medium"", ""Fetal bovine serum"", ""Penicillin"", ""Streptomycin"", ""L-glutamine"", ""Pyruvic acid"", ""NaHCO3"", ""Me2SO"", ""LPS"", ""Phosphate-buffered saline"", ""GSH"", ""tBHQ"", ""Coomassie Brilliant Blue"", ""Horseradish peroxidase"", ""Cytochrome c"", ""4-aminoantipyrine"", ""1-chloro-2,4-dinitrobenzene"", ""Laemmli sample buffer"", ""Digitonin"", ""EDTA"", ""Triton X-100"", ""Sodium deoxycholate"", ""SDS"", ""Phenylmethylsulfonyl fluoride"", ""Chloramphenicol acetyltransferase"", ""AccI"", ""EcoRI"", ""HindIII"", ""Calcium phosphate"", ""Tetradecanoylphorbol-13-acetate"", ""Phenol red"", ""Thiobarbituric acid"", ""Malondialdehyde"", ""Acetone"", ""Horseradish peroxidase"", ""Phenol red"", ""H2O2"", ""TMB"", ""ABTS"", ""OPD"", ""GSH"", ""Triton X-100"", ""Sodium deoxycholate"", ""SDS"", ""Phenylmethylsulfonyl fluoride"", ""Chloramphenicol acetyltransferase"", ""AccI"", ""EcoRI"", ""HindIII"", ""Calcium phosphate"", ""Tetradecanoylphorbol-13-acetate"", ""Phenol red"", ""Thiobarbituric acid"", ""Malondialdehyde"", ""Acetone"", ""Horseradish peroxidase"", ""Phenol red"", ""H2O2"", ""TMB"", ""ABTS"", ""OPD"", ""GSH""]",,,TMB+H2O2
10.1016.0041-008X(80)90394-4,mistral,mistral-small-latest,./prompts/prompt4.txt,4944.0,17545,284.0,994,CH3HgCl,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 x 10^-7 M,0.0005,5 x 10^-4 M,0.5,,,0.25 mM,0.25,8.1,25 °C,"[""methylmercuric chloride"", ""GSH"", ""NADPH"", ""sodium azide"", ""glutathione reductase"", ""hydrogen peroxide"", ""Tris-HCl buffer""]",,,H2O2+GSH
10.1039.c8nr06907g,mistral,mistral-small-latest,./prompts/prompt4.txt,14478.0,46697,591.0,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1186.s12906-016-1097-x,mistral,mistral-small-latest,./prompts/prompt4.txt,2162.0,8446,13.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,
10.1111.j.1346-8138.1988.tb01196.x,mistral,mistral-small-latest,./prompts/prompt4.txt,4312.0,15663,463.0,1624,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 °C,"[""null""]",,,GSH + H2O2
10.1111.j.1346-8138.1988.tb01196.x,mistral,mistral-small-latest,./prompts/prompt4.txt,4312.0,15663,463.0,1624,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 °C,"[""null""]",,,H2O2 + GSH
10.1088.1755-1315.355.1.012106,mistral,mistral-small-latest,./prompts/prompt4.txt,7495.0,26231,503.0,1865,,Polyphenol oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,"[""apple powder"", ""quartz sand"", ""Polyclar AT"", ""Tris buffer"", ""EDTA"", ""Dinatrium tetraborat""]",,,Pyrocatechol
10.1088.1755-1315.355.1.012106,mistral,mistral-small-latest,./prompts/prompt4.txt,7495.0,26231,503.0,1865,,Peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,"[""apple powder"", ""quartz sand"", ""Polyclar AT"", ""KPI"", ""Na-ascorbate"", ""H2O2"", ""KPi buffer"", ""o-dianisidine""]",,,H2O2 + o-dianisidine
10.1021.ja103311e,mistral,mistral-small-latest,./prompts/prompt4.txt,5182.0,18547,659.0,2237,,catalase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 mM,25.0,,,,,8.5,,"[""beta-methylene deuterated tyrosine (\u03b2,\u03b2-d 2-Tyr)"", ""ring deuterated tyrosine (3,5-d 2-Tyr)"", ""MnSO 4\u2022H 2O"", ""ZnCl 2"", ""FeCl 2\u20224H 2O"", ""H 2O 2"", ""t-butyl hydroperoxide"", ""o-dianisidine"", ""borate buffer"", ""peracetic acid (PAA)""]",,,H2O2
10.1021.ja103311e,mistral,mistral-small-latest,./prompts/prompt4.txt,5182.0,18547,659.0,2237,,catalase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""beta-methylene deuterated tyrosine (\u03b2,\u03b2-d 2-Tyr)"", ""ring deuterated tyrosine (3,5-d 2-Tyr)"", ""MnSO 4\u2022H 2O"", ""ZnCl 2"", ""FeCl 2\u20224H 2O"", ""H 2O 2"", ""t-butyl hydroperoxide"", ""o-dianisidine"", ""borate buffer"", ""peracetic acid (PAA)""]",,,PAA
10.1080.00021369.1974.10861501,mistral,mistral-small-latest,./prompts/prompt4.txt,4497.0,14442,295.0,1033,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25 °C,"[""ethylene"", ""indole-3-acetic acid"", ""phosphate-citrate buffer"", ""sodium ascorbate"", ""Tween 80"", ""ammonium sulfate"", ""Sephadex G-25"", ""pyrogallol""]",,Tween 80,pyrogallol
10.1039.c8ay00677f,mistral,mistral-small-latest,./prompts/prompt4.txt,26548.0,56841,595.0,1379,H&rGO,peroxidase,,sheet,,,,,,,,,,,,,1.2 nm,1.2,,,,,,,,,,,,,5 nM,4.9999999999999996e-06,100 nM,9.999999999999999e-05,0.3 mg/mL,0.3,10 mM,10.0,5,60 °C,"[""Graphene oxide"", ""Hemin"", ""Hydrazine hydrate"", ""3,3',5,5'-Tetramethylbenzidine"", ""H2O2"", ""BPA aptamer sequence"", ""Tris-HCl buffer solution""]",,,TMB+H2O2
10.1039.c3ra44346a,mistral,mistral-small-latest,./prompts/prompt4.txt,11907.0,39016,610.0,1857,hemin,peroxidase,,,,,,,,,,,,,,,,,,,~0.001 mM,0.001,~0.0001 mM/s,0.0001,,,,,,,0.02 mM,0.02,0.14 mM,0.14,0.12 mM,,200 mM,200.0,7.2,25 °C,"[""hemin"", ""TMB"", ""H2O2"", ""HEPES buffer"", ""Triton X-100"", ""DMSO""]",,Triton X-100,TMB+H2O2
10.1039.c3ra44346a,mistral,mistral-small-latest,./prompts/prompt4.txt,11907.0,39016,610.0,1857,hemin,peroxidase,,,,,,,,,,,,,,,,,,,~0.001 mM,0.001,~0.0001 mM/s,0.0001,,,,,,,200 mM,200.0,200 mM,200.0,0.12 mM,,0.02 mM - 0.14 mM,,7.2,25 °C,"[""hemin"", ""TMB"", ""H2O2"", ""HEPES buffer"", ""Triton X-100"", ""DMSO""]",,Triton X-100,H2O2+TMB
10.1099.13500872-142-1-207,mistral,mistral-small-latest,./prompts/prompt4.txt,8651.0,31426,689.0,2333,,catalase,,,,,,,,,,,,,,,,,,,55 mM,55.0,,,,,,,,,,,,,,,,,7.0,25 °C,[],,,H2O2
10.1099.13500872-142-1-207,mistral,mistral-small-latest,./prompts/prompt4.txt,8651.0,31426,689.0,2333,,ascorbate peroxidase,,,,,,,,,,,,,,,,,,,35 µM,0.035,,,,,,,,,,,,,,,,,7.0,25 °C,[],,,H2O2 + ascorbate
10.1099.13500872-142-1-207,mistral,mistral-small-latest,./prompts/prompt4.txt,8651.0,31426,689.0,2333,,ascorbate peroxidase,,,,,,,,,,,,,,,,,,,49 µM,0.049,,,,,,,,,,,,,,,,,7.0,25 °C,[],,,H2O2 + ascorbate
10.1186.1752-153x-8-43,mistral,mistral-small-latest,./prompts/prompt4.txt,8103.0,27651,336.0,1042,Pu39WT-hemin,peroxidase,,uniparallel G-quadruplex,,,,,,,,,,,,,,,,,65.929736 mM,65.929736,8.7796313 mM/min,0.14632718833333333,,,,,,,6 mM,6.0,18 mM,18.0,0.5 μM,,0.6 mM,0.6,7.4,25 °C,"[""Pu39WT"", ""hemin"", ""DMSO"", ""HEPES"", ""Triton X-100"", ""ABTS"", ""H2O2"", ""TE buffer"", ""KCl"", ""NaCl""]",,Triton X-100,ABTS+H2O2
10.3390.catal6110166,mistral,mistral-small-latest,./prompts/prompt4.txt,8888.0,29766,432.0,1573,HDP-ELP,peroxidase,,,,,,,,,,,,,,,,,,,0.57 ± 0.05 mM,0.57,,,,,,,,,0.125 mM,0.125,3.0 mM,3.0,0.15 mg/mL,0.15,0.5 mM,0.5,8.0,30 °C,"[""Restriction enzymes"", ""DNA polymerase"", ""DNA ligase"", ""ELP monomer"", ""Heme-dependent peroxidase gene"", ""Luria\u2013Bertani broth"", ""Isopropy-\u03b2-D-thiogalactoside (IPTG)"", ""Phosphate buffered saline (PBS) buffer"", ""Sodium chloride (NaCl)"", ""Bicinchoninic acid (BCA)"", ""Sodium dodecyl sulfate polyacrylamide gel electrophoresis (SDS\u2013PAGE)"", ""Western Blot"", ""Anti His-tag mouse monoclonal antibody"", ""Goat anti-rabbit IgG conjugated with horse radish peroxidase (HRP)"", ""Enhanced chemo luminescence (ECL) Reagent"", ""Formic acid"", ""Acetonitrile"", ""Polycarbonate membrane""]",ELP,,H2O2+L-Tyrosine
10.1074.jbc.m109.045567,mistral,mistral-small-latest,./prompts/prompt4.txt,22255.0,69505,1322.0,4534,Hb,peroxidase,,,,,,,,,,,,,,,,,,,~1.2 mM,1.2,~0.002 mM/s,0.002,,,,,,,~0.05 mM,0.05,~1.2 mM,1.2,,,100 µM,0.1,7.4,25 °C,"[""human Hb"", ""H2O2"", ""ascorbate"", ""DTPA"", ""Amplex Red"", ""DMPO"", ""PMA"", ""dexamethasone"", ""FITC"", ""SilverSNAP stain kit"", ""SuperSignal West Pico chemiluminescent substrate"", ""Lumi-Phos WB chemiluminescent substrate""]",,,ascorbate + H2O2
10.1074.jbc.m109.045567,mistral,mistral-small-latest,./prompts/prompt4.txt,22255.0,69505,1322.0,4534,Hb,peroxidase,,,,,,,,,,,,,,,,,,,~1.2 mM,1.2,~0.002 mM/s,0.002,,,,,,,~5 µM,0.005,~150 µM,0.15,,,50 µM,0.05,7.4,25 °C,"[""human Hb"", ""H2O2"", ""ascorbate"", ""DTPA"", ""Amplex Red"", ""DMPO"", ""PMA"", ""dexamethasone"", ""FITC"", ""SilverSNAP stain kit"", ""SuperSignal West Pico chemiluminescent substrate"", ""Lumi-Phos WB chemiluminescent substrate""]",,,Amplex Red + H2O2
10.1074.jbc.m109.045567,mistral,mistral-small-latest,./prompts/prompt4.txt,22255.0,69505,1322.0,4534,Hb(cid:1)Hp,peroxidase,,,,,,,,,,,,,,,,,,,~1.2 mM,1.2,~0.001 mM/s,0.001,,,,,,,~0.05 mM,0.05,~1.2 mM,1.2,,,100 µM,0.1,7.4,25 °C,"[""human Hb"", ""H2O2"", ""ascorbate"", ""DTPA"", ""Amplex Red"", ""DMPO"", ""PMA"", ""dexamethasone"", ""FITC"", ""SilverSNAP stain kit"", ""SuperSignal West Pico chemiluminescent substrate"", ""Lumi-Phos WB chemiluminescent substrate""]",,,ascorbate + H2O2
10.1074.jbc.m109.045567,mistral,mistral-small-latest,./prompts/prompt4.txt,22255.0,69505,1322.0,4534,Hb(cid:1)Hp,peroxidase,,,,,,,,,,,,,,,,,,,~1.2 mM,1.2,~0.001 mM/s,0.001,,,,,,,~5 µM,0.005,~150 µM,0.15,,,50 µM,0.05,7.4,25 °C,"[""human Hb"", ""H2O2"", ""ascorbate"", ""DTPA"", ""Amplex Red"", ""DMPO"", ""PMA"", ""dexamethasone"", ""FITC"", ""SilverSNAP stain kit"", ""SuperSignal West Pico chemiluminescent substrate"", ""Lumi-Phos WB chemiluminescent substrate""]",,,Amplex Red + H2O2
10.1016.j.enzmictec.2010.07.012,mistral,mistral-small-latest,./prompts/prompt4.txt,8378.0,26548,530.0,1755,H2O2,peroxidase,,,,,,,,,,,,,,,,,,,1733 µM,1.733,0.3553 EU/min,,,,,,,,40 µM,0.04,330 µM,0.33,,,2263 µM,2.263,6.0,25 °C,"[""DMA"", ""H2O2"", ""Potassium dihydrogen orthophosphate/sodium hydroxide buffer""]",,,H2O2+DMA
10.1016.j.enzmictec.2010.07.012,mistral,mistral-small-latest,./prompts/prompt4.txt,8378.0,26548,530.0,1755,DMA,peroxidase,,,,,,,,,,,,,,,,,,,859.4 µM,0.8593999999999999,,,,,,,,,69 µM,0.069,1116 µM,1.116,,,663 µM,0.663,6.0,25 °C,"[""DMA"", ""H2O2"", ""Potassium dihydrogen orthophosphate/sodium hydroxide buffer""]",,,DMA+H2O2
10.1016.j.ridd.2006.02.006,mistral,mistral-small-latest,./prompts/prompt4.txt,3403.0,13143,228.0,811,,glutathione peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,"[""null""]",,,
10.1016.j.saa.2015.03.003,mistral,mistral-small-latest,./prompts/prompt4.txt,7973.0,26731,483.0,1659,(Et3NH)[Fe(bpb)Cl2],peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3e-10 M,,10 M,10000.0,7,25 C,"[""H2bpb"", ""Fe"", ""Cl""]",,,ABTS+H2O2
10.1016.j.saa.2015.03.003,mistral,mistral-small-latest,./prompts/prompt4.txt,7973.0,26731,483.0,1659,(Et3NH)[Fe(bpb)Cl2],superoxide dismutase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,25 C,"[""H2bpb"", ""Fe"", ""Cl""]",,,Xanthine+Xanthine oxidase
10.1134.s0006350918010104,mistral,mistral-small-latest,./prompts/prompt4.txt,9578.0,33482,257.0,878,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8 mM,8.8,,24-25 °C,"[""phenol"", ""4-aminoantipyrine"", ""hydrogen peroxide""]",,,H2O2+TMB
10.3390.nano10102045,mistral,mistral-small-latest,./prompts/prompt4.txt,13885.0,48342,1136.0,3616,MoSe2,peroxidase,hexagonal,spherical,,,,,,,,,,,,,4.5 nm,4.5,,,0.389 mM,0.389,0.012 * 10^-8 M/s,1.2e-07,,,,,,,0.01 mM,0.01,0.1 mM,0.1,0.1 mg/mL,0.1,5 mM,5.0,3.6,20 °C,"[""MoSe2 powder"", ""Isopropyl alcohol"", ""DI water""]",,,TMB+H2O2
10.3390.nano10102045,mistral,mistral-small-latest,./prompts/prompt4.txt,13885.0,48342,1136.0,3616,MoSe2,peroxidase,hexagonal,spherical,,,,,,,,,,,,,4.5 nm,4.5,,,2.58 mM,2.58,0.01 * 10^-8 M/s,1.0000000000000001e-07,,,,,,,0.75 mM,0.75,10 mM,10.0,0.1 mg/mL,0.1,5 mM,5.0,3.6,20 °C,"[""MoSe2 powder"", ""Isopropyl alcohol"", ""DI water""]",,,H2O2+TMB
10.3390.nano10102045,mistral,mistral-small-latest,./prompts/prompt4.txt,13885.0,48342,1136.0,3616,MoSe2,peroxidase,hexagonal,sheet-like,,,,,,,,,4.2 - 4.7 nm,4.45,4.2,4.7,,,,,0.015 mM,0.015,0.03 * 10^-8 M/s,3e-07,,,,,,,0.01 mM,0.01,0.1 mM,0.1,0.1 mg/mL,0.1,5 mM,5.0,3.6,20 °C,"[""MoSe2 powder"", ""Cetyltrimethyl ammonium bromide"", ""DI water""]",,Cetyltrimethyl ammonium bromide,TMB+H2O2
10.3390.nano10102045,mistral,mistral-small-latest,./prompts/prompt4.txt,13885.0,48342,1136.0,3616,MoSe2,peroxidase,hexagonal,sheet-like,,,,,,,,,4.2 - 4.7 nm,4.45,4.2,4.7,,,,,4.22 mM,4.22,0.076 * 10^-8 M/s,7.599999999999999e-07,,,,,,,0.75 mM,0.75,10 mM,10.0,0.1 mg/mL,0.1,5 mM,5.0,3.6,20 °C,"[""MoSe2 powder"", ""Cetyltrimethyl ammonium bromide"", ""DI water""]",,Cetyltrimethyl ammonium bromide,H2O2+TMB
10.1139.w97-122,mistral,mistral-small-latest,./prompts/prompt4.txt,7285.0,26241,228.0,766,NADH peroxidase,peroxidase,,,,,,,,,,,,,,,,,,,~0.072 IU/mg,,,,,,,,,,,,,,,,~40 µM,0.04,6.9,25 °C,[],,,NADH+H2O2
10.1016.j.msec.2018.05.001,mistral,mistral-small-latest,./prompts/prompt4.txt,18351.0,62924,712.0,2339,CuS,peroxidase,hexagonal,flower-like,,,,,,,,,,,,,~100 nm,100.0,,,0.0046 mM,0.0046,8.40e-7 mM/s,8.4e-07,235.7 m^2/g,235.7,,,,,0.0 mM,0.0,85.0 mM,85.0,15.0 µg/mL,0.015,15.0 mM,15.0,4.0,35 °C,"[""copper(II) acetate"", ""sulfuric acid"", ""hydrochloric acid"", ""hydrogen peroxide"", ""3,3',5,5'-tetramethylbenzidine"", ""thiourea"", ""phosphate and acetate buffers"", ""ethanol"", ""methanol"", ""D-(+)-Glucose"", ""potassium permanganate""]",,,TMB+H2O2
10.1016.j.msec.2018.05.001,mistral,mistral-small-latest,./prompts/prompt4.txt,18351.0,62924,712.0,2339,CuS,peroxidase,hexagonal,flower-like,,,,,,,,,,,,,~100 nm,100.0,,,0.2760 mM,0.276,1.55e-7 mM/s,1.55e-07,235.7 m^2/g,235.7,,,,,0.0 mM,0.0,49.0 mM,49.0,15.0 µg/mL,0.015,100 µM,0.1,4.0,35 °C,"[""copper(II) acetate"", ""sulfuric acid"", ""hydrochloric acid"", ""hydrogen peroxide"", ""3,3',5,5'-tetramethylbenzidine"", ""thiourea"", ""phosphate and acetate buffers"", ""ethanol"", ""methanol"", ""D-(+)-Glucose"", ""potassium permanganate""]",,,H2O2+TMB
10.1016.j.saa.2020.118675,mistral,mistral-small-latest,./prompts/prompt4.txt,9973.0,35777,402.0,1264,Au@Fe3O4,peroxidase,cubic,spherical,,,,,,,,,,,,,~100 nm,100.0,,,0.51 mmol/L,0.51,,,,,,,,,0.1 mg/mL,,7.5 mg/mL,,0.1 g/mL,100.0,50 mmol/L,50.0,4.4,37 °C,"[""Iron (III) chloride hexahydrate (FeCl3\u00b76H2O)"", ""ethylene glycol (C2H6O2)"", ""acetic acid sodium salt trihydrate (NaAc\u00b73H2O)"", ""polyethylene glycol (PEG-4000)"", ""3-Aminopropyltriethoxysilane (APTES)"", ""Chloroauric acid (HAuCl4)"", ""2,2\u2032-azino-bis(3-ethylbenzthiazoline-6-sulfonic acid) (ABTS)"", ""phosphate buffersaline (PBS)"", ""orange peel""]",PEG-4000,APTES,ABTS+H2O2
10.1016.j.jcis.2016.02.011,mistral,mistral-small-latest,./prompts/prompt4.txt,10191.0,36250,556.0,1828,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,15-20 nm,17.5,15.0,20.0,,,,,,,,,,,,,,,0.15 mg,,60 µL of 30% H2O2,,,25 °C,"[""FeCl3\u00b76H2O"", ""FeCl2\u00b74H2O"", ""ammonium hydroxide"", ""ethanol"", ""water""]",,,TMB+H2O2
10.1016.j.jcis.2016.02.011,mistral,mistral-small-latest,./prompts/prompt4.txt,10191.0,36250,556.0,1828,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,15-20 nm,17.5,15.0,20.0,,,,,,,,,,,,,,,0.12 mg,,60 µL of 30% H2O2,,,25 °C,"[""FeCl3\u00b76H2O"", ""FeCl2\u00b74H2O"", ""ammonium hydroxide"", ""ethanol"", ""water""]",,,TMB+H2O2
10.1111.j.1600-0609.1984.tb02195.x,mistral,mistral-small-latest,./prompts/prompt4.txt,4944.0,18763,289.0,1034,,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,37 °C,"[""4 chloro-1-naphthol"", ""hydrogen peroxide"", ""phosphate buffer"", ""Giemsa stain"", ""glutaraldehyde"", ""cacodylate buffer"", ""osmium tetroxide"", ""epoxy resin""]",,,H2O2+TMB
10.1016.S0022-0728(00)00077-2,mistral,mistral-small-latest,./prompts/prompt4.txt,13423.0,46033,370.0,1327,Cyt c,peroxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25 °C,"[""Horse heart cytochrome c (ferric form)"", ""Xanthine oxidase (XOD; buttermilk source)"", ""Superoxide dismutase"", ""Catalase"", ""1-ethyl-3-(3-dimethyl-aminopropyl)-carbodiimide (EDC)"", ""3-mercaptopropionic acid (MPA)"", ""3-mercaptopropanol (MP)"", ""11-mercaptoundecanoic acid (MUDA)"", ""KO2"", ""Xanthine"", ""Uric acid"", ""H2O2"", ""L-ascorbic acid"", ""Sodium salicylate"", ""Supporting electrolytes""]",,,TMB+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.28 mM,0.28,2.0 µM/min,3.3333333333333335e-05,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia""]",,,ABTS+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.316 mM,0.316,0.48 µM/min,8e-06,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia""]",,,TMB+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.31 mM,0.31,3.1 µM/min,5.166666666666667e-05,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia"", ""acrylamide"", ""N-isopropylacrylamide"", ""N,N-methylenebisacrylamide"", ""SDS"", ""ammonium persulfate"", ""DMPA"", ""TEMED""]",poly(N-Vinylpyrrolidone),SDS,ABTS+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.445 mM,0.445,0.23 µM/min,3.833333333333334e-06,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia"", ""acrylamide"", ""N-isopropylacrylamide"", ""N,N-methylenebisacrylamide"", ""SDS"", ""ammonium persulfate"", ""DMPA"", ""TEMED""]",poly(N-Vinylpyrrolidone),SDS,TMB+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.101 mM,0.101,6.4 µM/min,0.00010666666666666668,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia"", ""acrylamide"", ""N-isopropylacrylamide"", ""N,N-methylenebisacrylamide"", ""SDS"", ""ammonium persulfate"", ""DMPA"", ""TEMED""]",poly(N-Vinylpyrrolidone),SDS,ABTS+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.49 mM,0.49,0.20 µM/min,3.3333333333333337e-06,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia"", ""acrylamide"", ""N-isopropylacrylamide"", ""N,N-methylenebisacrylamide"", ""SDS"", ""ammonium persulfate"", ""DMPA"", ""TEMED""]",poly(N-Vinylpyrrolidone),SDS,TMB+H2O2
10.1039.c8nr09816f,mistral,mistral-small-latest,./prompts/prompt4.txt,15507.0,50123,2790.0,9257,Fe3O4,peroxidase,,spherical,,,,,,,,,,,,,30 nm,30.0,,,0.395 mM,0.395,0.5 µM/min,8.333333333333334e-06,,,,,,,0.05 mM,0.05,1 mM,1.0,50 µg/mL,0.05,10 mM,10.0,4,25 °C,"[""FeCl2"", ""FeCl3"", ""aqueous ammonia"", ""acrylamide"", ""N-isopropylacrylamide"", ""N,N-methylenebisacrylamide"", ""SDS"", ""ammonium persulfate"", ""DMPA"", ""TEMED""]",poly(N-Vinylpyrrolidone),SDS,ABTS+H2O2
